시도,시군구,성별,총합계,한국계중국인,베트남,중국,우즈베키스탄,네팔,미국,캄보디아,인도네시아,미얀마,필리핀,타이,몽골,스리랑카,카자흐스탄,한국계러시아인,방글라데시,일본,캐나다,러시아(연방),파키스탄,타이완,인도,키르기즈,라오스,오스트레일리아,영국,프랑스,말레이시아,남아프리카공화국,우크라이나,티모르민주공화국,독일,튀르키예,뉴질랜드,이집트,나이지리아,타지키스탄,홍콩,시리아,모로코,에티오피아,브라질,이탈리아,이란,스페인,가나,투르크메니스탄,예멘공화국,싱가포르,멕시코,아프가니스탄,네덜란드,리비아,사우디아라비아,르완다,폴란드,카메룬,튀니지,케냐,부룬디,탄자니아,콜롬비아,스웨덴,요르단,아일랜드,알제리,우간다,이라크,아제르바이잔,벨기에,페루,스위스,라이베리아,콩고민주공화국,노르웨이,수단,벨라루스,칠레,덴마크,오스트리아,핀란드,루마니아,헝가리,세네갈,아르헨티나,포르투갈,에콰도르,이스라엘,그리스,기니,말리,아랍에미리트연합,체코,코트디부아르,리투아니아,불가리아,베네수엘라,아이티,마카오,무국적,조지아,팔레스타인,짐바브웨,파라과이,시에라리온,가봉,감비아,앙골라,슬로바크,잠비아,크로아티아,코스타리카,아르메니아,도미니카공화국,라트비아,파나마,볼리비아,과테말라,영국외지민,브루나이,말라위,엘살바도르,세르비아,부르키나파소,몰도바,카타르,온두라스,룩셈부르크,마다가스카르,피지,쿠바,에스토니아,슬로베니아,레바논,모잠비크,토고,오만,니카라과,우루과이,쿠웨이트,콩고,국적불명,부탄,알바니아,남수단공화국,바누아투,트리니다드토바고,자메이카,도미니카연방,바레인,보츠와나,에스와티니,키프로스,몰타,베냉,모리타니,소말리아,국제연합,가이아나,솔로몬군도,세인트크리스토퍼네비스,레소토,니제르,바하마,파푸아뉴기니,아이슬란드,북마케도니아,중앙아프리카공화국,적도기니,기니비사우,보스니아-헤르체고비나,마샬군도,모리셔스,몬테네그로,나미비아,몰디브,바베이도스,그레나다,세인트루시아,차드,에리트레아,코소보,벨리즈,통가,키리바시,미이크로네시아,협약난민,앤티카바부다,안도라,영국해외영토시민,팔라우,코모로,지부티,국제연합 전문기구,영국외지시민,모나코,교황청,미상,홍콩거주난민,세인트빈센트그레나딘,수리남,산마리노,나우루,사모아,기타난민
제주특별자치도,총계,총계,"32,109","3,856","4,598","9,621",172,"1,764","1,283",572,"4,149",339,921,237,298,857,36,43,79,321,348,102,135,321,399,18,97,122,276,26,71,143,38,156,31,29,68,11,5,10,119,3,11,6,25,11,9,15,2,4,29,30,14,,10,1,2,6,5,,2,8,11,13,9,1,1,23,4,8,,2,5,2,7,2,1,3,7,9,2,5,5,5,1,2,,3,9,2,,,,,,1,4,2,2,4,,28,2,1,,13,4,1,1,,,2,1,,2,,,,1,,,1,,,,2,2,,,,,1,,,,1,2,,,,1,,,,,,,,6,1,1,1,1,1,,3,,,2,,,3,,1,,,,,,,,,,,,,,,,,2,,,,,1,,,,,,,1,,,,,,,,,,,,,,,
제주특별자치도,서귀포시,총계,"10,972",690,"1,872","3,267",47,533,702,164,"1,547",101,245,74,59,455,13,10,3,76,167,35,20,56,39,3,22,55,215,11,21,89,5,67,13,17,41,4,1,1,54,,3,4,16,3,1,9,1,,2,14,12,,8,,2,3,1,,,5,,1,5,,,13,,3,,,1,1,3,,,2,,5,,1,,5,1,1,,2,8,1,,,,,,,4,1,2,2,,7,1,,,,2,,1,,,2,,,2,,,,1,,,1,,,,1,1,,,,,,,,,1,,,,,1,,,,,,,,,1,1,,1,1,,3,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제주특별자치도,서귀포시,남성,"6,826",322,"1,333","1,405",34,450,333,112,"1,480",98,84,60,28,446,2,6,2,18,80,16,14,23,28,2,16,23,123,9,9,34,1,67,9,10,18,1,1,1,31,,1,2,7,3,,4,,,2,8,6,,7,,,1,,,,2,,1,2,,,9,,2,,,,,2,,,2,,1,,1,,3,,1,,1,8,1,,,,,,,3,1,,1,,5,,,,,2,,1,,,2,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제주특별자치도,서귀포시,여성,"4,146",368,539,"1,862",13,83,369,52,67,3,161,14,31,9,11,4,1,58,87,19,6,33,11,1,6,32,92,2,12,55,4,,4,7,23,3,,,23,,2,2,9,,1,5,1,,,6,6,,1,,2,2,1,,,3,,,3,,,4,,1,,,1,1,1,,,,,4,,,,2,1,,,1,,,,,,,,,1,,2,1,,2,1,,,,,,,,,,,,1,,,,1,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,1,1,,3,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제주특별자치도,제주시,총계,"21,137","3,166","2,726","6,354",125,"1,231",581,408,"2,602",238,676,163,239,402,23,33,76,245,181,67,115,265,360,15,75,67,61,15,50,54,33,89,18,12,27,7,4,9,65,3,8,2,9,8,8,6,1,4,27,16,2,,2,1,,3,4,,2,3,11,12,4,1,1,10,4,5,,2,4,1,4,2,1,1,7,4,2,4,5,,,1,,1,1,1,,,,,,1,,1,,2,,21,1,1,,13,2,1,,,,,1,,,,,,,,,,,,,1,1,,,,,1,,,,,2,,,,,,,,,,,,6,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,,,,1,,,,,,,,,,,,,,,
제주특별자치도,제주시,남성,"11,695","1,590","1,458","2,407",72,918,264,288,"2,429",211,296,112,134,345,8,14,70,61,90,8,76,122,252,12,43,35,40,12,19,13,12,87,11,4,14,4,3,6,25,3,,2,2,3,4,4,,,15,6,1,,2,1,,1,,,,2,7,11,2,,1,7,2,5,,,2,,3,,1,1,3,1,,3,1,,,1,,1,,,,,,,,1,,,,1,,13,,,,7,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
제주특별자치도,제주시,여성,"9,442","1,576","1,268","3,947",53,313,317,120,173,27,380,51,105,57,15,19,6,184,91,59,39,143,108,3,32,32,21,3,31,41,21,2,7,8,13,3,1,3,40,,8,,7,5,4,2,1,4,12,10,1,,,,,2,4,,2,1,4,1,2,1,,3,2,,,2,2,1,1,2,,,4,3,2,1,4,,,,,,1,1,,,,,,,,1,,1,,8,1,1,,6,2,1,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,2,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,
충청남도,총계,총계,"142,279","30,681","24,473","8,166","10,880","10,688","3,145","7,747","4,263","5,633","3,142","4,202","2,719","2,541","6,055","4,889","1,699","1,163",447,"1,519",581,418,808,"1,623","1,112",176,109,40,291,251,431,458,55,125,51,83,54,132,15,87,88,75,46,16,31,10,41,257,32,13,31,32,2,5,2,19,24,12,14,93,1,24,17,6,2,6,24,23,22,13,3,15,5,10,15,2,4,14,3,5,8,4,8,19,11,7,4,5,1,1,3,10,,7,19,,,3,15,2,7,1,5,11,7,3,12,3,2,3,1,1,2,6,,1,1,4,2,2,3,1,2,1,5,9,,3,,,1,3,,1,3,3,5,,1,2,,1,6,1,,,1,1,1,,,2,,,,5,3,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,
충청남도,계룡시,총계,353,50,53,41,8,23,32,22,3,8,25,7,1,4,,,15,5,11,6,,3,4,1,,4,2,4,1,4,1,,,1,,,,,,8,1,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,계룡시,남성,166,16,21,9,8,23,13,9,,8,15,2,1,4,,,10,,5,2,,2,2,,,1,,2,1,1,,,,,,,,,,7,1,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,계룡시,여성,187,34,32,32,,,19,13,3,,10,5,,,,,5,5,6,4,,1,2,1,,3,2,2,,3,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,공주시,총계,"3,452",357,"1,094",240,98,433,74,264,147,148,119,65,38,90,9,1,70,22,23,5,12,26,9,9,25,6,8,4,2,11,1,,7,3,2,1,1,11,,,2,2,1,,1,,,,,,2,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,공주시,남성,"1,954",184,516,89,66,348,24,197,121,102,48,41,18,78,2,1,46,1,12,,8,11,3,4,8,3,3,2,,3,,,3,2,1,,1,4,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,공주시,여성,"1,498",173,578,151,32,85,50,67,26,46,71,24,20,12,7,,24,21,11,5,4,15,6,5,17,3,5,2,2,8,1,,4,1,1,1,,7,,,1,2,1,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,금산군,총계,"3,620",156,"1,155",86,299,632,32,484,91,90,119,102,33,96,7,3,107,30,9,5,7,9,3,2,34,2,2,1,,4,,4,,,,1,,3,,5,1,,1,,,,,,,,,,,2,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,금산군,남성,"1,954",81,519,40,252,429,10,98,87,82,64,43,22,83,3,3,82,,5,2,7,3,2,1,19,,1,1,,,,4,,,,1,,1,,5,,,,,,,,,,,,,,2,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,금산군,여성,"1,666",75,636,46,47,203,22,386,4,8,55,59,11,13,4,,25,30,4,3,,6,1,1,15,2,1,,,4,,,,,,,,2,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,논산시,총계,"8,376",341,"1,545",190,403,"1,070",58,"1,824",146,229,304,441,181,191,483,86,141,41,17,127,67,26,40,94,154,4,2,1,10,6,18,31,5,4,,10,1,9,1,2,14,,1,,1,,1,7,3,,5,26,,,1,,,1,,,,,,,,1,2,1,,1,,,1,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,논산시,남성,"4,513",197,711,67,254,706,23,631,139,222,222,195,44,170,302,48,115,6,9,84,58,12,34,74,83,3,,1,7,,8,25,2,4,,9,,3,,2,7,,,,,,1,5,3,,1,21,,,1,,,1,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,논산시,여성,"3,863",144,834,123,149,364,35,"1,193",7,7,82,246,137,21,181,38,26,35,8,43,9,14,6,20,71,1,2,,3,6,10,6,3,,,1,1,6,1,,7,,1,,1,,,2,,,4,5,,,,,,,,,,,,,,1,2,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,당진시,총계,"11,826","3,391","1,725",831,757,973,103,507,331,503,243,380,62,459,298,279,169,60,30,123,71,17,44,179,99,19,10,,11,12,7,19,8,5,4,12,1,22,,7,8,1,1,,1,1,1,3,9,2,1,,1,,,3,2,,2,,,,4,,,,1,3,,,,2,,,,,,,,,,1,,,,1,,,,,,2,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,당진시,남성,"7,678","2,011","1,004",261,531,839,48,411,308,471,143,256,24,387,175,161,154,9,13,60,64,7,36,110,67,8,1,,9,5,5,19,6,,2,12,1,17,,4,6,1,,,,,1,2,9,2,,,,,,1,1,,1,,,,2,,,,1,3,,,,2,,,,,,,,,,1,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,당진시,여성,"4,148","1,380",721,570,226,134,55,96,23,32,100,124,38,72,123,118,15,51,17,63,7,10,8,69,32,11,9,,2,7,2,,2,5,2,,,5,,3,2,,1,,1,1,,1,,,1,,1,,,2,1,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,보령시,총계,"5,259",443,"2,100",204,129,489,38,282,520,186,83,142,21,269,5,2,43,26,8,8,49,28,4,20,18,9,4,,15,15,1,76,1,,,1,2,2,,3,1,,,,,,,,,1,,,,,,,,,1,,,,,,,,,5,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,보령시,남성,"4,011",187,"1,724",111,106,402,18,227,478,160,28,95,13,215,3,1,34,5,2,6,45,19,3,16,13,5,3,,7,2,1,72,1,,,1,1,2,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,보령시,여성,"1,248",256,376,93,23,87,20,55,42,26,55,47,8,54,2,1,9,21,6,2,4,9,1,4,5,4,1,,8,13,,4,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,3,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,부여군,총계,"2,386",138,467,64,75,409,26,388,65,42,223,273,2,19,45,1,19,18,13,16,11,1,,6,40,2,1,,,8,2,1,,6,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,부여군,남성,"1,329",58,196,17,61,311,10,222,65,38,96,127,,15,34,,19,,8,10,9,1,,5,16,1,,,,,1,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,부여군,여성,"1,057",80,271,47,14,98,16,166,,4,127,146,2,4,11,1,,18,5,6,2,,,1,24,1,1,,,8,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,서산시,총계,"8,035","2,269","1,158",664,365,418,143,287,270,409,199,210,196,123,229,215,235,83,30,162,29,28,14,76,39,15,10,,23,27,11,21,3,5,4,2,1,2,1,14,4,1,1,,,2,1,4,2,,2,1,,,,,,,1,,,,,,,,2,2,9,,,,,,,,,,,1,1,,,2,,,,1,,,1,,,2,,,,1,,,,,1,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,서산시,남성,"4,731","1,293",549,247,236,313,62,215,235,388,92,91,95,86,131,119,199,25,14,97,27,20,13,47,25,10,7,,15,4,4,21,3,3,3,2,1,2,,7,3,1,,,,2,1,2,2,,,1,,,,,,,,,,,,,,,1,2,9,,,,,,,,,,,,1,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,서산시,여성,"3,304",976,609,417,129,105,81,72,35,21,107,119,101,37,98,96,36,58,16,65,2,8,1,29,14,5,3,,8,23,7,,,2,1,,,,1,7,1,,1,,,,,2,,,2,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,,,,2,,,,1,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,서천군,총계,"2,794",58,945,98,16,167,23,115,437,40,144,75,362,60,5,8,6,17,3,2,5,23,,5,2,5,2,,,7,,158,,,,,,,1,1,,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,서천군,남성,"2,028",25,739,54,10,141,8,82,377,26,74,50,197,50,5,2,6,1,,2,5,11,,2,2,3,1,,,,,152,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,서천군,여성,766,33,206,44,6,26,15,33,60,14,70,25,165,10,,6,,16,3,,,12,,3,,2,1,,,7,,6,,,,,,,1,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,아산시,총계,"41,195","8,971","2,967","2,041","5,856","1,876","1,851","1,306",699,"1,538",630,897,506,439,"3,882","3,416",305,375,98,646,117,95,235,779,137,37,31,7,195,35,332,40,13,34,13,33,23,68,6,18,25,50,19,9,12,1,23,228,6,3,12,1,,3,,8,6,7,4,17,,20,8,5,2,1,8,5,5,7,3,5,,6,12,,1,5,,3,,3,,2,5,2,1,2,1,1,2,1,,2,16,,,1,15,,3,,1,4,6,1,9,,2,1,1,1,1,2,,,,3,,,,,1,1,4,1,,,,,,3,,,1,1,4,,,,,,2,,,,,,1,,,,,,,5,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,
충청남도,아산시,남성,"23,926","5,065","1,457",804,"3,309","1,478",946,"1,059",613,"1,325",434,652,232,352,"2,018","1,803",250,95,47,288,91,45,184,400,115,18,19,3,144,8,152,39,2,27,7,29,18,34,2,11,6,38,7,5,3,1,18,118,5,,1,1,,2,,6,,5,3,11,,15,1,3,2,1,6,3,2,2,,1,,3,7,,,3,,1,,2,,1,2,,1,,1,,2,1,,1,10,,,,10,,1,,1,3,2,1,6,,2,,1,1,,1,,,,1,,,,,,1,4,1,,,,,,1,,,,1,3,,,,,,1,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,
충청남도,아산시,여성,"17,269","3,906","1,510","1,237","2,547",398,905,247,86,213,196,245,274,87,"1,864","1,613",55,280,51,358,26,50,51,379,22,19,12,4,51,27,180,1,11,7,6,4,5,34,4,7,19,12,12,4,9,,5,110,1,3,11,,,1,,2,6,2,1,6,,5,7,2,,,2,2,3,5,3,4,,3,5,,1,2,,2,,1,,1,3,2,,2,,1,,,,1,6,,,1,5,,2,,,1,4,,3,,,1,,,1,1,,,,2,,,,,1,,,,,,,,,2,,,1,,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,
충청남도,예산군,총계,"4,964",741,837,176,229,756,50,354,234,330,124,141,44,177,160,87,74,10,11,73,13,15,20,42,190,8,1,,2,5,9,12,,1,1,,2,3,,9,3,1,1,,,,,6,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,2,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,예산군,남성,"3,282",401,405,65,166,619,26,307,231,309,81,105,24,154,96,38,53,,5,50,8,8,19,30,35,6,1,,1,,4,12,,1,1,,2,2,,5,,,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,예산군,여성,"1,682",340,432,111,63,137,24,47,3,21,43,36,20,23,64,49,21,10,6,23,5,7,1,12,155,2,,,1,5,5,,,,,,,1,,4,3,1,,,,,,3,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,천안시 동남구,총계,"17,085","5,590","1,778","1,425","1,587","1,268",184,536,353,526,283,491,393,167,530,437,150,176,47,156,88,59,251,140,105,20,13,11,11,28,21,3,10,24,8,16,15,5,1,15,12,8,10,3,9,1,7,2,4,,3,1,,,,4,,4,1,25,,3,,1,,1,7,3,3,3,,2,2,2,,,,1,,,2,,1,4,4,1,1,1,,,,7,,2,1,,,,,2,2,1,1,2,,1,,1,,,,,1,,,,1,,1,,,,,,,,,,,,,,,,1,2,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,천안시 동남구,남성,"10,224","3,088",862,560,"1,167","1,024",80,411,283,451,161,385,183,150,257,231,125,24,20,71,65,30,211,95,86,11,10,9,6,7,10,3,2,20,5,12,10,3,,12,7,5,4,,3,1,5,2,4,,1,1,,,,4,,3,,11,,2,,,,1,5,1,3,,,1,1,2,,,,,,,1,,,,3,1,1,,,,,5,,,1,,,,,,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충청남도,천안시 동남구,여성,"6,861","2,502",916,865,420,244,104,125,70,75,122,106,210,17,273,206,25,152,27,85,23,29,40,45,19,9,3,2,5,21,11,,8,4,3,4,5,2,1,3,5,3,6,3,6,,2,,,,2,,,,,,,1,1,14,,1,,1,,,2,2,,3,,1,1,,,,,1,,,1,,1,4,1,,,1,,,,2,,2,,,,,,2,2,,1,1,,,,,,,,,1,,,,1,,1,,,,,,,,,,,,,,,,,2,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
